ID,neg,neu,pos,compound,GPE
2911,0.0,0.762,0.238,0.3612,London
3766,0.0,0.762,0.238,0.3612,Baltimore
2796,0.0,0.762,0.238,0.3612,Iran
4562,0.0,0.762,0.238,0.3612,Russia
4562,0.0,0.762,0.238,0.3612,Syria
4562,0.0,0.762,0.238,0.3612,U.S.
2660,0.0,0.762,0.238,0.3612,Wisconsin
2616,0.0,0.762,0.238,0.3612,Israel
3693,0.0,0.762,0.238,0.3612,Oregon
3701,0.0,0.762,0.238,0.3612,St. Louis
2935,0.0,0.762,0.238,0.3612,U.S.
2935,0.0,0.762,0.238,0.3612,Afghanistan
2951,0.0,0.762,0.238,0.3612,Syria
416,0.0,0.762,0.238,0.3612,US
3347,0.0,0.762,0.238,0.3612,US
3994,0.0,0.762,0.238,0.3612,U.S.
3994,0.0,0.762,0.238,0.3612,Paris
1328,0.0,0.762,0.238,0.3612,N.H.
3523,0.0,0.762,0.238,0.3612,U.S.
2949,0.0,0.762,0.238,0.3612,Saudi Arabia
1636,0.0,0.762,0.238,0.3612,Kasich
397,0.0,0.762,0.238,0.3612,Syria
1012,0.0,0.762,0.238,0.3612,Wisconsin
5123,0.0,0.762,0.238,0.3612,Ivanka
2883,0.0,0.762,0.238,0.3612,Iran
2785,0.0,0.762,0.238,0.3612,Syria
3019,0.0,0.762,0.238,0.3612,Obama
3341,0.0,0.762,0.238,0.3612,Iran
2126,0.0,0.762,0.238,0.3612,Obama
2784,0.0,0.762,0.238,0.3612,Iraq
2351,0.0,0.762,0.238,0.3612,U.S.
4571,0.0,0.762,0.238,0.3612,America
4913,0.0,0.762,0.238,0.3612,Virginia
2932,0.0,0.762,0.238,0.3612,Egypt
4408,0.0,0.762,0.238,0.3612,Israel
4565,0.0,0.762,0.238,0.3612,US
4565,0.0,0.762,0.238,0.3612,Soviet Union
2356,0.0,0.762,0.238,0.3612,Charleston
2270,0.0,0.762,0.238,0.3612,Ireland
2122,0.0,0.762,0.238,0.3612,America
705,0.0,0.762,0.238,0.3612,San Diego
3961,0.0,0.762,0.238,0.3612,Turkey
3961,0.0,0.762,0.238,0.3612,Russia
985,0.0,0.762,0.238,0.3612,Wyoming
858,0.0,0.762,0.238,0.3612,Indiana
413,0.0,0.762,0.238,0.3612,U.S.
2632,0.0,0.762,0.238,0.3612,Cleveland
5084,0.0,0.762,0.238,0.3612,Obama
2746,0.0,0.762,0.238,0.3612,Selma
4164,0.0,0.762,0.238,0.3612,America
3949,0.0,0.762,0.238,0.3612,Russia
3949,0.0,0.762,0.238,0.3612,Syria
3830,0.0,0.762,0.238,0.3612,Obama
984,0.0,0.762,0.238,0.3612,Colorado
4526,0.0,0.762,0.238,0.3612,Delta State
2868,0.0,0.762,0.238,0.3612,Iran
1849,0.0,0.762,0.238,0.3612,Obama
2221,0.0,0.762,0.238,0.3612,Obama
2221,0.0,0.762,0.238,0.3612,US
1817,0.0,0.762,0.238,0.3612,Jill
1490,0.0,0.762,0.238,0.3612,California
1279,0.0,0.762,0.238,0.3612,America
2825,0.0,0.762,0.238,0.3612,Iran
2304,0.0,0.762,0.238,0.3612,Russia
1231,0.0,0.762,0.238,0.3612,Iowa
3715,0.0,0.762,0.238,0.3612,Charleston
2835,0.0,0.762,0.238,0.3612,Syria
4038,0.0,0.762,0.238,0.3612,Turkey
3501,0.0,0.762,0.238,0.3612,US
3500,0.0,0.762,0.238,0.3612,Lahore
