ID,neg,neu,pos,compound,GPE
8117,0.0,0.812,0.188,0.5719,Russia
8117,0.0,0.812,0.188,0.5719,Moscow
6412,0.0,1.0,0.0,0.0,America
5478,0.0,1.0,0.0,0.0,Russia
9540,0.0,0.793,0.207,0.5267,Standing Rock
8619,0.0,1.0,0.0,0.0,Mosul
9637,0.0,1.0,0.0,0.0,Us
7129,0.0,0.902,0.098,0.0772,Russia
7977,0.0,0.846,0.154,0.25,Oregon
9543,0.29,0.71,0.0,-0.6705,Mosul
6137,0.55,0.45,0.0,-0.7269,Yemen
6962,0.252,0.748,0.0,-0.4019,Vermont
5769,0.36,0.64,0.0,-0.6705,Yemen
8166,0.326,0.674,0.0,-0.743,Spain
6767,0.0,1.0,0.0,0.0,Washington
5874,0.109,0.891,0.0,-0.0258,Eritrea
5514,0.245,0.755,0.0,-0.3818,Reno
7427,0.318,0.682,0.0,-0.4215,China
7566,0.0,0.828,0.172,0.4019,New York
5397,0.625,0.375,0.0,-0.875,US
10424,0.122,0.732,0.146,0.1007,Mosul
9142,0.0,1.0,0.0,0.0,US
9370,0.254,0.666,0.081,-0.6046,U.S.
5879,0.17,0.83,0.0,-0.6486,America
8318,0.362,0.638,0.0,-0.5267,US
8377,0.56,0.44,0.0,-0.8807,Philadelphia
9214,0.38,0.62,0.0,-0.5994,Italy
8512,0.188,0.812,0.0,-0.4588,Moscow
6530,0.0,1.0,0.0,0.0,Syria - Waiting For The Next Moves       
7893,0.192,0.808,0.0,-0.5859,Broward County
8388,0.0,1.0,0.0,0.0,U.S.
8388,0.0,1.0,0.0,0.0,America
5642,0.0,0.738,0.262,0.4939,Larium
5642,0.0,0.738,0.262,0.4939,Mozambique—1993–1994
7066,0.235,0.765,0.0,-0.4588,Russia
5866,0.204,0.584,0.212,0.0258,Pakistan
5866,0.204,0.584,0.212,0.0258,Islamabad
5811,0.0,1.0,0.0,0.0,Orlando
7973,0.0,1.0,0.0,0.0,China
6075,0.531,0.469,0.0,-0.7783,America
9990,0.0,1.0,0.0,0.0,Tel Aviv
8480,0.0,1.0,0.0,0.0,Washington
8480,0.0,1.0,0.0,0.0,Syria
9172,0.0,0.459,0.541,0.7096,Russia
9172,0.0,0.459,0.541,0.7096,Turkey
10397,0.211,0.789,0.0,-0.1531,Russia
6753,0.102,0.762,0.136,-0.0772,Topshop
7094,0.208,0.792,0.0,-0.2732,US
7982,0.258,0.742,0.0,-0.7096,US
6894,0.0,1.0,0.0,0.0,Arkansas
9878,0.457,0.543,0.0,-0.7096,Propaganda
7865,0.189,0.811,0.0,-0.1027,US
5650,0.0,1.0,0.0,0.0,Briefing
8705,0.0,1.0,0.0,0.0,Moscow
7703,0.263,0.737,0.0,-0.3612,U.S.
7148,0.325,0.675,0.0,-0.7391,America
7522,0.0,1.0,0.0,0.0,Russia
10398,0.205,0.709,0.087,-0.3612,South Dakota
6580,0.0,1.0,0.0,0.0,Bikini
8143,0.236,0.764,0.0,-0.4168,Chicago
7999,0.38,0.62,0.0,-0.5994,Russia
9128,0.0,1.0,0.0,0.0,Mosul
10536,0.481,0.519,0.0,-0.7579,US
5341,0.0,0.763,0.237,0.4215,France
6704,0.0,0.821,0.179,0.5719,Mexico
6704,0.0,0.821,0.179,0.5719,Ohio
6371,0.0,0.818,0.182,0.25,America
5936,0.35,0.65,0.0,-0.6486,Italy
9457,0.176,0.676,0.149,-0.1531,UK
5734,0.136,0.864,0.0,-0.0258,Oregon
7319,0.0,0.894,0.106,0.0772,Britain
8006,0.494,0.506,0.0,-0.8316,Rasmea Odeh’s
7909,0.0,1.0,0.0,0.0,Russia
7419,0.0,1.0,0.0,0.0,Syria
7181,0.122,0.878,0.0,-0.3612,US
