ID,polarity,subjectivity,GPE
840,0.4,0.5,Indiana
3219,-0.2,0.4,Iowa
4697,0.1,0.1,Utah
1315,0.2681818181818182,0.4772727272727273,New Hampshire
680,-0.5,0.65,San Jose
4900,0.0,0.0,Mexico
716,0.6000000000000001,0.45,Washington
117,0.0,0.0,Baltimore
339,0.13636363636363635,0.45454545454545453,New York
4339,0.0,0.0,Iraq
572,0.0,0.0,America
3840,-0.6999999999999998,0.6666666666666666,Iran
2255,0.0,0.0,Kentucky
1397,0.13636363636363635,0.45454545454545453,Iowa
1397,0.13636363636363635,0.45454545454545453,New Hampshire
3990,0.0,0.0,Egypt
2833,0.0,0.0,Iran
2816,-0.15625,0.34375,Vienna
2816,-0.15625,0.34375,Iran
3671,-0.125,0.375,U.S.
3117,0.3,1.0,Kentucky
80,-0.1,0.3,NC
2323,0.4166666666666667,0.5416666666666667,N.J.
4259,0.0,0.0,South Carolina
4259,0.0,0.0,Nevada
3514,0.0,0.0,Brussels
2815,0.3181818181818182,0.6772727272727272,Iran
4062,-0.07777777777777779,0.14444444444444446,Iran
4729,0.0,0.0,Utah
2943,0.0,0.0,Kobani
3642,-0.25,0.4,Paris
3670,-0.19999999999999998,0.8333333333333334,San Bernardino
1060,0.25,1.0,Washington
468,0.0,0.5,Iran
1331,-0.8,0.9,South Carolina
2363,0.0,0.0,Britain
2363,0.0,0.0,America
4203,0.2,0.25,Wyoming
2300,-0.027777777777777717,0.4833333333333334,Indiana
2169,0.2,0.2,Saudi Arabia’s
2169,0.2,0.2,the United States
4276,0.0,0.0,Iowa
2194,0.0,0.0,America
3659,0.0,0.0,Kansas
2851,-0.16666666666666666,0.06666666666666667,Iran
2923,0.0,0.0,Mosul
4269,0.06818181818181818,0.2606060606060606,N.H.
921,0.2681818181818182,0.4772727272727273,New York
2531,0.0,0.5,US
3619,0.0,0.0,U.S.
3619,0.0,0.0,Paris
1028,0.0,0.0,Rubio
3765,0.0,0.0,Baltimore
4254,0.3333333333333333,0.26666666666666666,Nevada
1340,0.0,0.0,Iowa
3505,-0.4000000000000001,0.6,Orlando
2900,0.5,0.5,Iran
2361,0.0,0.5,Texas
110,0.0,0.0,Baltimore
2540,0.0,0.0,San Francisco’s
4256,0.0,0.0,Nevada
4075,0.0,0.0,Turkey
4075,0.0,0.0,Armenia
3564,-0.004545454545454551,0.18484848484848485,New York City
1352,0.0,0.0,Iowa
3733,0.7,0.8,Charleston
3141,0.43333333333333335,0.8333333333333334,America
1021,0.0,0.0,North Dakota
1358,0.0,0.75,Iowa
3692,-0.1,0.1,U.S.
4450,0.0,0.0,U.S.
4002,0.0,0.0,US
4002,0.0,0.0,Syria
4002,0.0,0.0,Russia
1225,-0.3499999999999999,0.3833333333333333,Nevada
919,0.13636363636363635,0.45454545454545453,New York
2655,0.0,0.0,Oregon
2244,-0.0068181818181818205,0.2772727272727273,Ky.
4560,0.0,0.0,Russia
4560,0.0,0.0,Syria
1319,0.1,0.4,US
2826,0.0,0.0,Kabul
4280,-0.125,0.375,Las Vegas
2862,0.0,0.0,Ramadi
2862,0.0,0.0,US
5079,0.4,0.375,America
5079,0.4,0.375,US
3527,0.0,0.0,San Bernardino
4443,0.06818181818181818,0.22727272727272727,US
2958,0.010000000000000009,0.39,Dangerous
1440,0.3181818181818182,0.4772727272727273,New Hampshire
1458,0.11904761904761905,0.45714285714285713,Obama
